country;variable;percentile;year;value;age;pop
US-MI;sptinc992t;p0p99;1929;0.79710001;992;t
US-MI;sptinc992t;p0p99;1930;0.84640002;992;t
US-MI;sptinc992t;p0p99;1931;0.852;992;t
US-MI;sptinc992t;p0p99;1932;0.87159997;992;t
US-MI;sptinc992t;p0p99;1933;0.87120003;992;t
US-MI;sptinc992t;p0p99;1934;0.86540002;992;t
US-MI;sptinc992t;p0p99;1935;0.84689999;992;t
US-MI;sptinc992t;p0p99;1936;0.8118;992;t
US-MI;sptinc992t;p0p99;1937;0.84289998;992;t
US-MI;sptinc992t;p0p99;1938;0.85360003;992;t
US-MI;sptinc992t;p0p99;1939;0.84810001;992;t
US-MI;sptinc992t;p0p99;1940;0.83960003;992;t
US-MI;sptinc992t;p0p99;1941;0.8441;992;t
US-MI;sptinc992t;p0p99;1942;0.86309999;992;t
US-MI;sptinc992t;p0p99;1943;0.88450003;992;t
US-MI;sptinc992t;p0p99;1944;0.89249998;992;t
US-MI;sptinc992t;p0p99;1945;0.88270003;992;t
US-MI;sptinc992t;p0p99;1946;0.88120002;992;t
US-MI;sptinc992t;p0p99;1947;0.90600002;992;t
US-MI;sptinc992t;p0p99;1948;0.8926;992;t
US-MI;sptinc992t;p0p99;1949;0.8944;992;t
US-MI;sptinc992t;p0p99;1950;0.88169998;992;t
US-MI;sptinc992t;p0p99;1951;0.68019998;992;t
US-MI;sptinc992t;p0p99;1952;0.898;992;t
US-MI;sptinc992t;p0p99;1953;0.90579998;992;t
US-MI;sptinc992t;p0p99;1954;0.89850003;992;t
US-MI;sptinc992t;p0p99;1955;0.9041;992;t
US-MI;sptinc992t;p0p99;1956;0.89709997;992;t
US-MI;sptinc992t;p0p99;1957;0.90200001;992;t
US-MI;sptinc992t;p0p99;1958;0.90350002;992;t
US-MI;sptinc992t;p0p99;1959;0.90740001;992;t
US-MI;sptinc992t;p0p99;1960;0.90679997;992;t
US-MI;sptinc992t;p0p99;1961;0.89910001;992;t
US-MI;sptinc992t;p0p99;1962;0.90460002;992;t
US-MI;sptinc992t;p0p99;1963;0.90380001;992;t
US-MI;sptinc992t;p0p99;1964;0.8998;992;t
US-MI;sptinc992t;p0p99;1965;0.8962;992;t
US-MI;sptinc992t;p0p99;1966;0.9023;992;t
US-MI;sptinc992t;p0p99;1967;0.89859998;992;t
US-MI;sptinc992t;p0p99;1968;0.89920002;992;t
US-MI;sptinc992t;p0p99;1969;0.90189999;992;t
US-MI;sptinc992t;p0p99;1970;0.91100001;992;t
US-MI;sptinc992t;p0p99;1971;0.91180003;992;t
US-MI;sptinc992t;p0p99;1972;0.9109;992;t
US-MI;sptinc992t;p0p99;1973;0.91540003;992;t
US-MI;sptinc992t;p0p99;1974;0.91170001;992;t
US-MI;sptinc992t;p0p99;1975;0.91670001;992;t
US-MI;sptinc992t;p0p99;1976;0.91780001;992;t
US-MI;sptinc992t;p0p99;1977;0.91610003;992;t
US-MI;sptinc992t;p0p99;1978;0.91430002;992;t
US-MI;sptinc992t;p0p99;1979;0.90740001;992;t
US-MI;sptinc992t;p0p99;1980;0.90740001;992;t
US-MI;sptinc992t;p0p99;1981;0.91070002;992;t
US-MI;sptinc992t;p0p99;1982;0.89649999;992;t
US-MI;sptinc992t;p0p99;1983;0.90780002;992;t
US-MI;sptinc992t;p0p99;1984;0.89899999;992;t
US-MI;sptinc992t;p0p99;1985;0.89219999;992;t
US-MI;sptinc992t;p0p99;1986;0.86799997;992;t
US-MI;sptinc992t;p0p99;1987;0.89029998;992;t
US-MI;sptinc992t;p0p99;1988;0.87029999;992;t
US-MI;sptinc992t;p0p99;1989;0.87620002;992;t
US-MI;sptinc992t;p0p99;1990;0.87629998;992;t
US-MI;sptinc992t;p0p99;1991;0.88080001;992;t
US-MI;sptinc992t;p0p99;1992;0.8732;992;t
US-MI;sptinc992t;p0p99;1993;0.87290001;992;t
US-MI;sptinc992t;p0p99;1994;0.87050003;992;t
US-MI;sptinc992t;p0p99;1995;0.86570001;992;t
US-MI;sptinc992t;p0p99;1996;0.85460001;992;t
US-MI;sptinc992t;p0p99;1997;0.84780002;992;t
US-MI;sptinc992t;p0p99;1998;0.83340001;992;t
US-MI;sptinc992t;p0p99;1999;0.84170002;992;t
US-MI;sptinc992t;p0p99;2000;0.84869999;992;t
US-MI;sptinc992t;p0p99;2001;0.86519998;992;t
US-MI;sptinc992t;p0p99;2002;0.86299998;992;t
US-MI;sptinc992t;p0p99;2003;0.85710001;992;t
US-MI;sptinc992t;p0p99;2004;0.84570003;992;t
US-MI;sptinc992t;p0p99;2005;0.83810002;992;t
US-MI;sptinc992t;p0p99;2006;0.8326;992;t
US-MI;sptinc992t;p0p99;2007;0.82010001;992;t
US-MI;sptinc992t;p0p99;2008;0.83410001;992;t
US-MI;sptinc992t;p0p99;2009;0.84759998;992;t
US-MI;sptinc992t;p0p99;2010;0.83160001;992;t
US-MI;sptinc992t;p0p99;2011;0.83630002;992;t
US-MI;sptinc992t;p0p99;2012;0.79939997;992;t
US-MI;sptinc992t;p0p99;2013;0.82380003;992;t
US-MI;sptinc992t;p0p99;2014;0.8197;992;t
US-MI;sptinc992t;p0p99;2015;0.8132;992;t
US-MI;sptinc992t;p0p90;1917;0.6717;992;t
US-MI;sptinc992t;p0p90;1918;0.70410001;992;t
US-MI;sptinc992t;p0p90;1919;0.63139999;992;t
US-MI;sptinc992t;p0p90;1920;0.66939998;992;t
US-MI;sptinc992t;p0p90;1921;0.59310001;992;t
US-MI;sptinc992t;p0p90;1922;0.56800002;992;t
US-MI;sptinc992t;p0p90;1923;0.58329999;992;t
US-MI;sptinc992t;p0p90;1924;0.56599998;992;t
US-MI;sptinc992t;p0p90;1925;0.523;992;t
US-MI;sptinc992t;p0p90;1926;0.54390001;992;t
US-MI;sptinc992t;p0p90;1927;0.5316;992;t
US-MI;sptinc992t;p0p90;1928;0.52249998;992;t
US-MI;sptinc992t;p0p90;1929;0.56639999;992;t
US-MI;sptinc992t;p0p90;1930;0.60659999;992;t
US-MI;sptinc992t;p0p90;1931;0.59649998;992;t
US-MI;sptinc992t;p0p90;1932;0.5995;992;t
US-MI;sptinc992t;p0p90;1933;0.60970002;992;t
US-MI;sptinc992t;p0p90;1934;0.61000001;992;t
US-MI;sptinc992t;p0p90;1935;0.59420002;992;t
US-MI;sptinc992t;p0p90;1936;0.53600001;992;t
US-MI;sptinc992t;p0p90;1937;0.58410001;992;t
US-MI;sptinc992t;p0p90;1938;0.56220001;992;t
US-MI;sptinc992t;p0p90;1939;0.5729;992;t
US-MI;sptinc992t;p0p90;1940;0.56660002;992;t
US-MI;sptinc992t;p0p90;1941;0.59329998;992;t
US-MI;sptinc992t;p0p90;1942;0.62589997;992;t
US-MI;sptinc992t;p0p90;1943;0.67290002;992;t
US-MI;sptinc992t;p0p90;1944;0.67070001;992;t
US-MI;sptinc992t;p0p90;1945;0.66049999;992;t
US-MI;sptinc992t;p0p90;1946;0.65170002;992;t
US-MI;sptinc992t;p0p90;1947;0.72390002;992;t
US-MI;sptinc992t;p0p90;1948;0.6771;992;t
US-MI;sptinc992t;p0p90;1949;0.67830002;992;t
US-MI;sptinc992t;p0p90;1950;0.67089999;992;t
US-MI;sptinc992t;p0p90;1952;0.68800002;992;t
US-MI;sptinc992t;p0p90;1953;0.68790001;992;t
US-MI;sptinc992t;p0p90;1954;0.6785;992;t
US-MI;sptinc992t;p0p90;1955;0.68760002;992;t
US-MI;sptinc992t;p0p90;1956;0.66949999;992;t
US-MI;sptinc992t;p0p90;1957;0.6832;992;t
US-MI;sptinc992t;p0p90;1958;0.6796;992;t
US-MI;sptinc992t;p0p90;1959;0.68360001;992;t
US-MI;sptinc992t;p0p90;1960;0.67979997;992;t
US-MI;sptinc992t;p0p90;1961;0.66799998;992;t
US-MI;sptinc992t;p0p90;1962;0.67449999;992;t
US-MI;sptinc992t;p0p90;1963;0.6717;992;t
US-MI;sptinc992t;p0p90;1964;0.67299998;992;t
US-MI;sptinc992t;p0p90;1965;0.671;992;t
US-MI;sptinc992t;p0p90;1966;0.67949998;992;t
US-MI;sptinc992t;p0p90;1967;0.66890001;992;t
US-MI;sptinc992t;p0p90;1968;0.67220002;992;t
US-MI;sptinc992t;p0p90;1969;0.67510003;992;t
US-MI;sptinc992t;p0p90;1970;0.67979997;992;t
US-MI;sptinc992t;p0p90;1971;0.67250001;992;t
US-MI;sptinc992t;p0p90;1972;0.67140001;992;t
US-MI;sptinc992t;p0p90;1973;0.67589998;992;t
US-MI;sptinc992t;p0p90;1974;0.66530001;992;t
US-MI;sptinc992t;p0p90;1975;0.66860002;992;t
US-MI;sptinc992t;p0p90;1976;0.66900003;992;t
US-MI;sptinc992t;p0p90;1977;0.66829997;992;t
US-MI;sptinc992t;p0p90;1978;0.66420001;992;t
US-MI;sptinc992t;p0p90;1979;0.65670002;992;t
US-MI;sptinc992t;p0p90;1980;0.64709997;992;t
US-MI;sptinc992t;p0p90;1981;0.64579999;992;t
US-MI;sptinc992t;p0p90;1982;0.63270003;992;t
US-MI;sptinc992t;p0p90;1983;0.64889997;992;t
US-MI;sptinc992t;p0p90;1984;0.64450002;992;t
US-MI;sptinc992t;p0p90;1985;0.63709998;992;t
US-MI;sptinc992t;p0p90;1986;0.61940002;992;t
US-MI;sptinc992t;p0p90;1987;0.63020003;992;t
US-MI;sptinc992t;p0p90;1988;0.61619997;992;t
US-MI;sptinc992t;p0p90;1989;0.6171;992;t
US-MI;sptinc992t;p0p90;1990;0.62010002;992;t
US-MI;sptinc992t;p0p90;1991;0.61089998;992;t
US-MI;sptinc992t;p0p90;1992;0.6031;992;t
US-MI;sptinc992t;p0p90;1993;0.60079998;992;t
US-MI;sptinc992t;p0p90;1994;0.59799999;992;t
US-MI;sptinc992t;p0p90;1995;0.59140003;992;t
US-MI;sptinc992t;p0p90;1996;0.5848;992;t
US-MI;sptinc992t;p0p90;1997;0.58230001;992;t
US-MI;sptinc992t;p0p90;1998;0.56760001;992;t
US-MI;sptinc992t;p0p90;1999;0.57819998;992;t
US-MI;sptinc992t;p0p90;2000;0.59259999;992;t
US-MI;sptinc992t;p0p90;2001;0.60000002;992;t
US-MI;sptinc992t;p0p90;2002;0.58969998;992;t
US-MI;sptinc992t;p0p90;2003;0.5812;992;t
US-MI;sptinc992t;p0p90;2004;0.5783;992;t
US-MI;sptinc992t;p0p90;2005;0.57529998;992;t
US-MI;sptinc992t;p0p90;2006;0.56379998;992;t
US-MI;sptinc992t;p0p90;2007;0.54890001;992;t
US-MI;sptinc992t;p0p90;2008;0.5485;992;t
US-MI;sptinc992t;p0p90;2009;0.54369998;992;t
US-MI;sptinc992t;p0p90;2010;0.52530003;992;t
US-MI;sptinc992t;p0p90;2011;0.52899998;992;t
US-MI;sptinc992t;p0p90;2012;0.50169998;992;t
US-MI;sptinc992t;p0p90;2013;0.51770002;992;t
US-MI;sptinc992t;p0p90;2014;0.51599997;992;t
US-MI;sptinc992t;p0p90;2015;0.5126;992;t
US-MI;sptinc992t;p0p100;1917;1.0;992;t
US-MI;sptinc992t;p0p100;1918;1.0;992;t
US-MI;sptinc992t;p0p100;1919;1.0;992;t
US-MI;sptinc992t;p0p100;1920;1.0;992;t
US-MI;sptinc992t;p0p100;1921;1.0;992;t
US-MI;sptinc992t;p0p100;1922;1.0;992;t
US-MI;sptinc992t;p0p100;1923;1.0;992;t
US-MI;sptinc992t;p0p100;1924;1.0;992;t
US-MI;sptinc992t;p0p100;1925;1.0;992;t
US-MI;sptinc992t;p0p100;1926;1.0;992;t
US-MI;sptinc992t;p0p100;1927;1.0;992;t
US-MI;sptinc992t;p0p100;1928;1.0;992;t
US-MI;sptinc992t;p0p100;1929;1.0;992;t
US-MI;sptinc992t;p0p100;1930;1.0;992;t
US-MI;sptinc992t;p0p100;1931;1.0;992;t
US-MI;sptinc992t;p0p100;1932;1.0;992;t
US-MI;sptinc992t;p0p100;1933;1.0;992;t
US-MI;sptinc992t;p0p100;1934;1.0;992;t
US-MI;sptinc992t;p0p100;1935;1.0;992;t
US-MI;sptinc992t;p0p100;1936;1.0;992;t
US-MI;sptinc992t;p0p100;1937;1.0;992;t
US-MI;sptinc992t;p0p100;1938;1.0;992;t
US-MI;sptinc992t;p0p100;1939;1.0;992;t
US-MI;sptinc992t;p0p100;1940;1.0;992;t
US-MI;sptinc992t;p0p100;1941;1.0;992;t
US-MI;sptinc992t;p0p100;1942;1.0;992;t
US-MI;sptinc992t;p0p100;1943;1.0;992;t
US-MI;sptinc992t;p0p100;1944;1.0;992;t
US-MI;sptinc992t;p0p100;1945;1.0;992;t
US-MI;sptinc992t;p0p100;1946;1.0;992;t
US-MI;sptinc992t;p0p100;1947;1.0;992;t
US-MI;sptinc992t;p0p100;1948;1.0;992;t
US-MI;sptinc992t;p0p100;1949;1.0;992;t
US-MI;sptinc992t;p0p100;1950;1.0;992;t
US-MI;sptinc992t;p0p100;1951;1.0;992;t
US-MI;sptinc992t;p0p100;1952;1.0;992;t
US-MI;sptinc992t;p0p100;1953;1.0;992;t
US-MI;sptinc992t;p0p100;1954;1.0;992;t
US-MI;sptinc992t;p0p100;1955;1.0;992;t
US-MI;sptinc992t;p0p100;1956;1.0;992;t
US-MI;sptinc992t;p0p100;1957;1.0;992;t
US-MI;sptinc992t;p0p100;1958;1.0;992;t
US-MI;sptinc992t;p0p100;1959;1.0;992;t
US-MI;sptinc992t;p0p100;1960;1.0;992;t
US-MI;sptinc992t;p0p100;1961;1.0;992;t
US-MI;sptinc992t;p0p100;1962;1.0;992;t
US-MI;sptinc992t;p0p100;1963;1.0;992;t
US-MI;sptinc992t;p0p100;1964;1.0;992;t
US-MI;sptinc992t;p0p100;1965;1.0;992;t
US-MI;sptinc992t;p0p100;1966;1.0;992;t
US-MI;sptinc992t;p0p100;1967;1.0;992;t
US-MI;sptinc992t;p0p100;1968;1.0;992;t
US-MI;sptinc992t;p0p100;1969;1.0;992;t
US-MI;sptinc992t;p0p100;1970;1.0;992;t
US-MI;sptinc992t;p0p100;1971;1.0;992;t
US-MI;sptinc992t;p0p100;1972;1.0;992;t
US-MI;sptinc992t;p0p100;1973;1.0;992;t
US-MI;sptinc992t;p0p100;1974;1.0;992;t
US-MI;sptinc992t;p0p100;1975;1.0;992;t
US-MI;sptinc992t;p0p100;1976;1.0;992;t
US-MI;sptinc992t;p0p100;1977;1.0;992;t
US-MI;sptinc992t;p0p100;1978;1.0;992;t
US-MI;sptinc992t;p0p100;1979;1.0;992;t
US-MI;sptinc992t;p0p100;1980;1.0;992;t
US-MI;sptinc992t;p0p100;1981;1.0;992;t
US-MI;sptinc992t;p0p100;1982;1.0;992;t
US-MI;sptinc992t;p0p100;1983;1.0;992;t
US-MI;sptinc992t;p0p100;1984;1.0;992;t
US-MI;sptinc992t;p0p100;1985;1.0;992;t
US-MI;sptinc992t;p0p100;1986;1.0;992;t
US-MI;sptinc992t;p0p100;1987;1.0;992;t
US-MI;sptinc992t;p0p100;1988;1.0;992;t
US-MI;sptinc992t;p0p100;1989;1.0;992;t
US-MI;sptinc992t;p0p100;1990;1.0;992;t
US-MI;sptinc992t;p0p100;1991;1.0;992;t
US-MI;sptinc992t;p0p100;1992;1.0;992;t
US-MI;sptinc992t;p0p100;1993;1.0;992;t
US-MI;sptinc992t;p0p100;1994;1.0;992;t
US-MI;sptinc992t;p0p100;1995;1.0;992;t
US-MI;sptinc992t;p0p100;1996;1.0;992;t
US-MI;sptinc992t;p0p100;1997;1.0;992;t
US-MI;sptinc992t;p0p100;1998;1.0;992;t
US-MI;sptinc992t;p0p100;1999;1.0;992;t
US-MI;sptinc992t;p0p100;2000;1.0;992;t
US-MI;sptinc992t;p0p100;2001;1.0;992;t
US-MI;sptinc992t;p0p100;2002;1.0;992;t
US-MI;sptinc992t;p0p100;2003;1.0;992;t
US-MI;sptinc992t;p0p100;2004;1.0;992;t
US-MI;sptinc992t;p0p100;2005;1.0;992;t
US-MI;sptinc992t;p0p100;2006;1.0;992;t
US-MI;sptinc992t;p0p100;2007;1.0;992;t
US-MI;sptinc992t;p0p100;2008;1.0;992;t
US-MI;sptinc992t;p0p100;2009;1.0;992;t
US-MI;sptinc992t;p0p100;2010;1.0;992;t
US-MI;sptinc992t;p0p100;2011;1.0;992;t
US-MI;sptinc992t;p0p100;2012;1.0;992;t
US-MI;sptinc992t;p0p100;2013;1.0;992;t
US-MI;sptinc992t;p0p100;2014;1.0;992;t
US-MI;sptinc992t;p0p100;2015;1.0;992;t
US-MI;sfiinc992t;p99p99.5;1917;0.0265;992;t
US-MI;sfiinc992t;p99p99.5;1918;0.0261;992;t
US-MI;sfiinc992t;p99p99.5;1919;0.0308;992;t
US-MI;sfiinc992t;p99p99.5;1920;0.0306;992;t
US-MI;sfiinc992t;p99p99.5;1921;0.0361;992;t
US-MI;sfiinc992t;p99p99.5;1922;0.0359;992;t
US-MI;sfiinc992t;p99p99.5;1923;0.034499999;992;t
US-MI;sfiinc992t;p99p99.5;1924;0.035999998;992;t
US-MI;sfiinc992t;p99p99.5;1925;0.039999999;992;t
US-MI;sfiinc992t;p99p99.5;1926;0.041200001;992;t
US-MI;sfiinc992t;p99p99.5;1927;0.039700001;992;t
US-MI;sfiinc992t;p99p99.5;1928;0.041299999;992;t
US-MI;sfiinc992t;p99p99.5;1929;0.037599999;992;t
US-MI;sfiinc992t;p99p99.5;1930;0.034499999;992;t
US-MI;sfiinc992t;p99p99.5;1931;0.034000002;992;t
US-MI;sfiinc992t;p99p99.5;1932;0.033500001;992;t
US-MI;sfiinc992t;p99p99.5;1933;0.036499999;992;t
US-MI;sfiinc992t;p99p99.5;1934;0.035300002;992;t
US-MI;sfiinc992t;p99p99.5;1935;0.035500001;992;t
US-MI;sfiinc992t;p99p99.5;1936;0.040600002;992;t
US-MI;sfiinc992t;p99p99.5;1937;0.036899999;992;t
US-MI;sfiinc992t;p99p99.5;1938;0.0363;992;t
US-MI;sfiinc992t;p99p99.5;1939;0.037500001;992;t
US-MI;sfiinc992t;p99p99.5;1940;0.0383;992;t
US-MI;sfiinc992t;p99p99.5;1941;0.0374;992;t
US-MI;sfiinc992t;p99p99.5;1942;0.032699998;992;t
US-MI;sfiinc992t;p99p99.5;1943;0.0296;992;t
US-MI;sfiinc992t;p99p99.5;1944;0.0305;992;t
US-MI;sfiinc992t;p99p99.5;1945;0.032499999;992;t
US-MI;sfiinc992t;p99p99.5;1946;0.0341;992;t
US-MI;sfiinc992t;p99p99.5;1947;0.026000001;992;t
US-MI;sfiinc992t;p99p99.5;1948;0.0297;992;t
US-MI;sfiinc992t;p99p99.5;1949;0.0284;992;t
US-MI;sfiinc992t;p99p99.5;1950;0.031199999;992;t
US-MI;sfiinc992t;p99p99.5;1951;0.031800002;992;t
US-MI;sfiinc992t;p99p99.5;1952;0.027899999;992;t
US-MI;sfiinc992t;p99p99.5;1953;0.0273;992;t
US-MI;sfiinc992t;p99p99.5;1954;0.0284;992;t
US-MI;sfiinc992t;p99p99.5;1955;0.0266;992;t
US-MI;sfiinc992t;p99p99.5;1956;0.0307;992;t
US-MI;sfiinc992t;p99p99.5;1957;0.0283;992;t
US-MI;sfiinc992t;p99p99.5;1958;0.0273;992;t
US-MI;sfiinc992t;p99p99.5;1959;0.0265;992;t
US-MI;sfiinc992t;p99p99.5;1960;0.0264;992;t
US-MI;sfiinc992t;p99p99.5;1961;0.028200001;992;t
US-MI;sfiinc992t;p99p99.5;1962;0.0275;992;t
US-MI;sfiinc992t;p99p99.5;1963;0.0273;992;t
US-MI;sfiinc992t;p99p99.5;1964;0.0283;992;t
US-MI;sfiinc992t;p99p99.5;1965;0.030200001;992;t
US-MI;sfiinc992t;p99p99.5;1966;0.028100001;992;t
US-MI;sfiinc992t;p99p99.5;1967;0.029200001;992;t
US-MI;sfiinc992t;p99p99.5;1968;0.0285;992;t
US-MI;sfiinc992t;p99p99.5;1969;0.028000001;992;t
US-MI;sfiinc992t;p99p99.5;1970;0.027100001;992;t
US-MI;sfiinc992t;p99p99.5;1971;0.027100001;992;t
US-MI;sfiinc992t;p99p99.5;1972;0.026799999;992;t
US-MI;sfiinc992t;p99p99.5;1973;0.025699999;992;t
US-MI;sfiinc992t;p99p99.5;1974;0.027899999;992;t
US-MI;sfiinc992t;p99p99.5;1975;0.0261;992;t
US-MI;sfiinc992t;p99p99.5;1976;0.025800001;992;t
US-MI;sfiinc992t;p99p99.5;1977;0.0265;992;t
US-MI;sfiinc992t;p99p99.5;1978;0.026699999;992;t
US-MI;sfiinc992t;p99p99.5;1979;0.027899999;992;t
US-MI;sfiinc992t;p99p99.5;1980;0.027799999;992;t
US-MI;sfiinc992t;p99p99.5;1981;0.026699999;992;t
US-MI;sfiinc992t;p99p99.5;1982;0.027100001;992;t
US-MI;sfiinc992t;p99p99.5;1983;0.026699999;992;t
US-MI;sfiinc992t;p99p99.5;1984;0.0273;992;t
US-MI;sfiinc992t;p99p99.5;1985;0.0283;992;t
US-MI;sfiinc992t;p99p99.5;1986;0.030300001;992;t
US-MI;sfiinc992t;p99p99.5;1987;0.030099999;992;t
US-MI;sfiinc992t;p99p99.5;1988;0.031399999;992;t
US-MI;sfiinc992t;p99p99.5;1989;0.0317;992;t
US-MI;sfiinc992t;p99p99.5;1990;0.031099999;992;t
US-MI;sfiinc992t;p99p99.5;1991;0.031199999;992;t
US-MI;sfiinc992t;p99p99.5;1992;0.0319;992;t
US-MI;sfiinc992t;p99p99.5;1993;0.0319;992;t
US-MI;sfiinc992t;p99p99.5;1994;0.032400001;992;t
US-MI;sfiinc992t;p99p99.5;1995;0.0339;992;t
US-MI;sfiinc992t;p99p99.5;1996;0.034600001;992;t
US-MI;sfiinc992t;p99p99.5;1997;0.035500001;992;t
US-MI;sfiinc992t;p99p99.5;1998;0.036800001;992;t
US-MI;sfiinc992t;p99p99.5;1999;0.0359;992;t
US-MI;sfiinc992t;p99p99.5;2000;0.033799998;992;t
US-MI;sfiinc992t;p99p99.5;2001;0.034699999;992;t
US-MI;sfiinc992t;p99p99.5;2002;0.0341;992;t
US-MI;sfiinc992t;p99p99.5;2003;0.034699999;992;t
US-MI;sfiinc992t;p99p99.5;2004;0.035100002;992;t
US-MI;sfiinc992t;p99p99.5;2005;0.035399999;992;t
US-MI;sfiinc992t;p99p99.5;2006;0.036200002;992;t
US-MI;sfiinc992t;p99p99.5;2007;0.0374;992;t
US-MI;sfiinc992t;p99p99.5;2008;0.037099998;992;t
US-MI;sfiinc992t;p99p99.5;2009;0.0372;992;t
US-MI;sfiinc992t;p99p99.5;2010;0.036899999;992;t
US-MI;sfiinc992t;p99p99.5;2011;0.0385;992;t
US-MI;sfiinc992t;p99p99.5;2012;0.039900001;992;t
US-MI;sfiinc992t;p99p99.5;2013;0.039900001;992;t
US-MI;sfiinc992t;p99p99.5;2014;0.040399998;992;t
US-MI;sfiinc992t;p99p99.5;2015;0.0403;992;t
US-MI;sfiinc992t;p99p100;1917;0.1337;992;t
US-MI;sfiinc992t;p99p100;1918;0.1137;992;t
US-MI;sfiinc992t;p99p100;1919;0.15090001;992;t
US-MI;sfiinc992t;p99p100;1920;0.1276;992;t
US-MI;sfiinc992t;p99p100;1921;0.14569999;992;t
US-MI;sfiinc992t;p99p100;1922;0.1689;992;t
US-MI;sfiinc992t;p99p100;1923;0.1566;992;t
US-MI;sfiinc992t;p99p100;1924;0.1706;992;t
US-MI;sfiinc992t;p99p100;1925;0.20640001;992;t
US-MI;sfiinc992t;p99p100;1926;0.1989;992;t
US-MI;sfiinc992t;p99p100;1927;0.2018;992;t
US-MI;sfiinc992t;p99p100;1928;0.2315;992;t
US-MI;sfiinc992t;p99p100;1929;0.20290001;992;t
US-MI;sfiinc992t;p99p100;1930;0.15360001;992;t
US-MI;sfiinc992t;p99p100;1931;0.148;992;t
US-MI;sfiinc992t;p99p100;1932;0.1284;992;t
US-MI;sfiinc992t;p99p100;1933;0.1288;992;t
US-MI;sfiinc992t;p99p100;1934;0.1346;992;t
US-MI;sfiinc992t;p99p100;1935;0.1531;992;t
US-MI;sfiinc992t;p99p100;1936;0.1882;992;t
US-MI;sfiinc992t;p99p100;1937;0.15710001;992;t
US-MI;sfiinc992t;p99p100;1938;0.1464;992;t
US-MI;sfiinc992t;p99p100;1939;0.15189999;992;t
US-MI;sfiinc992t;p99p100;1940;0.1604;992;t
US-MI;sfiinc992t;p99p100;1941;0.1559;992;t
US-MI;sfiinc992t;p99p100;1942;0.13689999;992;t
US-MI;sfiinc992t;p99p100;1943;0.1155;992;t
US-MI;sfiinc992t;p99p100;1944;0.1075;992;t
US-MI;sfiinc992t;p99p100;1945;0.1173;992;t
US-MI;sfiinc992t;p99p100;1946;0.1188;992;t
US-MI;sfiinc992t;p99p100;1947;0.093999997;992;t
US-MI;sfiinc992t;p99p100;1948;0.1074;992;t
US-MI;sfiinc992t;p99p100;1949;0.1056;992;t
US-MI;sfiinc992t;p99p100;1950;0.1183;992;t
US-MI;sfiinc992t;p99p100;1951;0.1195;992;t
US-MI;sfiinc992t;p99p100;1952;0.102;992;t
US-MI;sfiinc992t;p99p100;1953;0.0942;992;t
US-MI;sfiinc992t;p99p100;1954;0.1015;992;t
US-MI;sfiinc992t;p99p100;1955;0.095899999;992;t
US-MI;sfiinc992t;p99p100;1956;0.1029;992;t
US-MI;sfiinc992t;p99p100;1957;0.097999997;992;t
US-MI;sfiinc992t;p99p100;1958;0.096500002;992;t
US-MI;sfiinc992t;p99p100;1959;0.092600003;992;t
US-MI;sfiinc992t;p99p100;1960;0.093199998;992;t
US-MI;sfiinc992t;p99p100;1961;0.1009;992;t
US-MI;sfiinc992t;p99p100;1962;0.095399998;992;t
US-MI;sfiinc992t;p99p100;1963;0.096199997;992;t
US-MI;sfiinc992t;p99p100;1964;0.1002;992;t
US-MI;sfiinc992t;p99p100;1965;0.1038;992;t
US-MI;sfiinc992t;p99p100;1966;0.0977;992;t
US-MI;sfiinc992t;p99p100;1967;0.1014;992;t
US-MI;sfiinc992t;p99p100;1968;0.1008;992;t
US-MI;sfiinc992t;p99p100;1969;0.098099999;992;t
US-MI;sfiinc992t;p99p100;1970;0.089000002;992;t
US-MI;sfiinc992t;p99p100;1971;0.088200003;992;t
US-MI;sfiinc992t;p99p100;1972;0.089100003;992;t
US-MI;sfiinc992t;p99p100;1973;0.084600002;992;t
US-MI;sfiinc992t;p99p100;1974;0.088299997;992;t
US-MI;sfiinc992t;p99p100;1975;0.083300002;992;t
US-MI;sfiinc992t;p99p100;1976;0.082199998;992;t
US-MI;sfiinc992t;p99p100;1977;0.083899997;992;t
US-MI;sfiinc992t;p99p100;1978;0.085699998;992;t
US-MI;sfiinc992t;p99p100;1979;0.092600003;992;t
US-MI;sfiinc992t;p99p100;1980;0.092600003;992;t
US-MI;sfiinc992t;p99p100;1981;0.089299999;992;t
US-MI;sfiinc992t;p99p100;1982;0.1035;992;t
US-MI;sfiinc992t;p99p100;1983;0.092200004;992;t
US-MI;sfiinc992t;p99p100;1984;0.101;992;t
US-MI;sfiinc992t;p99p100;1985;0.1078;992;t
US-MI;sfiinc992t;p99p100;1986;0.132;992;t
US-MI;sfiinc992t;p99p100;1987;0.1097;992;t
US-MI;sfiinc992t;p99p100;1988;0.12970001;992;t
US-MI;sfiinc992t;p99p100;1989;0.1238;992;t
US-MI;sfiinc992t;p99p100;1990;0.1237;992;t
US-MI;sfiinc992t;p99p100;1991;0.1192;992;t
US-MI;sfiinc992t;p99p100;1992;0.1268;992;t
US-MI;sfiinc992t;p99p100;1993;0.12710001;992;t
US-MI;sfiinc992t;p99p100;1994;0.1295;992;t
US-MI;sfiinc992t;p99p100;1995;0.13429999;992;t
US-MI;sfiinc992t;p99p100;1996;0.1454;992;t
US-MI;sfiinc992t;p99p100;1997;0.1522;992;t
